name,formula,n_atoms,smiles,charge,level,homo_ev,lumo_ev,gap_ev,ip_ev,ea_ev,electronegativity_ev,hardness_ev,softness_inv_ev,chemical_potential_ev,electrophilicity_ev,delta_n,back_donation_ev,metal,phi_metal_ev,e_total_ev,tnc,form,phase,geometry
trimethoprim,C14H18N4O3,39,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,"B3LYP/6-311++G(d,p) (gas)",-6.223508783243915,-1.3154842361319823,4.908024547111933,6.223508783243915,1.3154842361319823,3.7694965096879485,2.4540122735559664,0.40749592444008365,-3.7694965096879485,2.895075972044761,0.09993908661289848,-0.6135030683889916,Al(111),4.26,-26918.5891830464,-6.4044,neutral,gas,FF (MMFF)
trimethoprim,C14H18N4O3,39,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,"B3LYP/6-311++G(d,p) (ddCOSMO:water)",-6.229298588228755,-1.3673987637939993,4.861899824434755,6.229298588228755,1.3673987637939993,3.798348676011377,2.4309499122173777,0.4113618281373208,-3.798348676011377,2.967451651728492,0.09495286629898723,-0.6077374780543444,Al(111),4.26,-26919.211942594506,-6.7411,neutral,aqueous,FF (MMFF)
trimethoprim+H+,C14H19N4O3+,40,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,1,"B3LYP/6-311++G(d,p) (gas)",-8.916384319103047,-5.977655410151342,2.9387289089517052,8.916384319103047,5.977655410151342,7.447019864627194,1.4693644544758526,0.6805663475483468,-7.447019864627194,18.871459934674572,-1.0844892344166779,-0.36734111361896316,Al(111),4.26,-26929.278623303897,-5.2439,protonated,gas,FF (MMFF)
trimethoprim+H+,C14H19N4O3+,40,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,1,"B3LYP/6-311++G(d,p) (ddCOSMO:water)",-6.494132815152014,-2.340484445926929,4.153648369225085,6.494132815152014,2.340484445926929,4.4173086305394715,2.0768241846125424,0.4815044082253706,-4.4173086305394715,4.697705198641749,-0.037872399528325905,-0.5192060461531356,Al(111),4.26,-26931.662722158333,-5.6856,protonated,aqueous,FF (MMFF)
sulfamethoxazole,C10H11N3O3S,28,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,"B3LYP/6-311++G(d,p) (gas)",-6.52688068622406,-1.248210762266863,5.278669923957197,6.52688068622406,1.248210762266863,3.8875457242454616,2.6393349619785984,0.37888332265728863,-3.8875457242454616,2.863034055133643,0.07055835676789672,-0.6598337404946496,Al(111),4.26,-31998.72677671941,-3.9149,neutral,gas,FF (MMFF)
sulfamethoxazole,C10H11N3O3S,28,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,"B3LYP/6-311++G(d,p) (ddCOSMO:water)",-6.331867610512113,-1.0922979192740423,5.239569691238071,6.331867610512113,1.0922979192740423,3.7120827648930774,2.6197848456190354,0.38171073539579453,-3.7120827648930774,2.629902695341424,0.10457294537434689,-0.6549462114047588,Al(111),4.26,-31999.310765865343,-4.2799,neutral,aqueous,FF (MMFF)
sulfamethoxazole+H+,C10H12N3O3S+,29,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)[nH+]o1,1,"B3LYP/6-311++G(d,p) (gas)",-9.326832287698682,-6.153450876511517,3.173381411187165,9.326832287698682,6.153450876511517,7.7401415821051,1.5866907055935826,0.6302425522974869,-7.7401415821051,18.878850017785954,-1.0966666565312662,-0.39667267639839565,Al(111),4.26,-32008.38836270776,-3.3724,protonated,gas,FF (MMFF)
sulfamethoxazole+H+,C10H12N3O3S+,29,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)[nH+]o1,1,"B3LYP/6-311++G(d,p) (ddCOSMO:water)",-6.553568960303538,-2.533621715065641,4.019947245237898,6.553568960303538,2.533621715065641,4.5435953376845895,2.009973622618949,0.4975189667897349,-4.5435953376845895,5.135455102572478,-0.07054702969561151,-0.5024934056547372,Al(111),4.26,-32010.642899063172,-3.6144,protonated,aqueous,FF (MMFF)
